date;salesAmount;promotionYes;bridgeDayYes;publicHolidayYes;seasonCode;seasonName;calendarWeek;newSnowCode;newSnowDescription;rainCode;rainDescription;sunshineCode;sunShineDescription;temperaturCode;temperatureDescription;shopsClosedYes;weekdayCode;weekDayDescription 
2014-08-07;6594;0;0;0;2;Sommer;32;0;kein Schnee;3;Mittel;2;weniger als Mittel;3;Mittel;0;5;Donnerstag
2014-08-08;8610;0;0;0;2;Sommer;32;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;4;waermer als Mittel;0;6;Freitag
2014-08-09;12434;0;0;0;2;Sommer;32;0;kein Schnee;5;viel feuchter als Mittel;2;weniger als Mittel;4;waermer als Mittel;0;7;Samstag
2014-08-10;1670;0;0;0;2;Sommer;32;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;1;1;Sonntag
2014-08-11;7964;0;0;0;2;Sommer;33;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;2;Montag
2014-08-12;6417;0;0;0;2;Sommer;33;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;2;kaelter als Mittel;0;3;Dienstag
2014-08-13;7116;0;0;0;2;Sommer;33;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2014-08-14;7103;0;0;0;2;Sommer;33;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;0;5;Donnerstag
2014-08-15;9595;0;0;0;2;Sommer;33;0;kein Schnee;5;viel feuchter als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;0;6;Freitag
2014-08-16;11203;0;0;0;2;Sommer;33;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;0;7;Samstag
2014-08-17;1162;0;0;0;2;Sommer;33;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;1;viel kaelter als Mittel;1;1;Sonntag
2014-08-18;8343;0;0;0;2;Sommer;34;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;2;kaelter als Mittel;0;2;Montag
2014-08-19;6938;0;0;0;2;Sommer;34;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;0;3;Dienstag
2014-08-20;7060;0;0;0;2;Sommer;34;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2014-08-21;6100;0;0;0;2;Sommer;34;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;1;viel kaelter als Mittel;0;5;Donnerstag
2014-08-22;9203;0;0;0;2;Sommer;34;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;1;viel kaelter als Mittel;0;6;Freitag
2014-08-23;11740;0;0;0;2;Sommer;34;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;7;Samstag
2014-08-24;1533;0;0;0;2;Sommer;34;0;kein Schnee;5;viel feuchter als Mittel;3;Mittel;1;viel kaelter als Mittel;1;1;Sonntag
2014-08-25;8432;0;0;0;2;Sommer;35;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;2;Montag
2014-08-26;19340;1;0;0;2;Sommer;35;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;3;Dienstag
2014-08-27;17673;1;0;0;2;Sommer;35;0;kein Schnee;5;viel feuchter als Mittel;2;weniger als Mittel;2;kaelter als Mittel;0;4;Mittwoch
2014-08-28;16217;1;0;0;2;Sommer;35;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;3;Mittel;0;5;Donnerstag
2014-08-29;21309;1;0;0;2;Sommer;35;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;2;kaelter als Mittel;0;6;Freitag
2014-08-30;23614;1;0;0;2;Sommer;35;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;3;Mittel;0;7;Samstag
2014-08-31;2264;1;0;0;2;Sommer;35;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;1;1;Sonntag
2014-09-01;17276;1;0;0;3;Herbst;36;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;3;Mittel;0;2;Montag
2014-09-02;5927;0;0;0;3;Herbst;36;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;3;Mittel;0;3;Dienstag
2014-09-03;6361;0;0;0;3;Herbst;36;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;3;Mittel;0;4;Mittwoch
2014-09-04;6193;0;0;0;3;Herbst;36;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;4;waermer als Mittel;0;5;Donnerstag
2014-09-05;9009;0;0;0;3;Herbst;36;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;5;viel waermer als Mittel;0;6;Freitag
2014-09-06;12027;0;0;0;3;Herbst;36;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;7;Samstag
2014-09-07;1452;0;0;0;3;Herbst;36;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;1;1;Sonntag
2014-09-08;8501;0;0;0;3;Herbst;37;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;2;Montag
2014-09-09;16372;1;0;0;3;Herbst;37;0;kein Schnee;4;feuchter als Mittel;3;Mittel;5;viel waermer als Mittel;0;3;Dienstag
2014-09-10;16081;1;0;0;3;Herbst;37;0;kein Schnee;3;Mittel;3;Mittel;4;waermer als Mittel;0;4;Mittwoch
2014-09-11;14431;1;0;0;3;Herbst;37;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;3;Mittel;0;5;Donnerstag
2014-09-12;19483;1;0;0;3;Herbst;37;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;6;Freitag
2014-09-13;23866;1;0;0;3;Herbst;37;0;kein Schnee;4;feuchter als Mittel;3;Mittel;3;Mittel;0;7;Samstag
2014-09-14;2339;1;0;0;3;Herbst;37;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;4;waermer als Mittel;1;1;Sonntag
2014-09-15;16063;1;0;0;3;Herbst;38;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;4;waermer als Mittel;0;2;Montag
2014-09-16;6532;0;0;0;3;Herbst;38;0;kein Schnee;3;Mittel;4;mehr als Mittel;4;waermer als Mittel;0;3;Dienstag
2014-09-17;6203;0;0;0;3;Herbst;38;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;4;waermer als Mittel;0;4;Mittwoch
2014-09-18;6471;0;0;0;3;Herbst;38;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;5;Donnerstag
2014-09-19;8839;0;0;0;3;Herbst;38;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;5;viel waermer als Mittel;0;6;Freitag
2014-09-20;11257;0;0;0;3;Herbst;38;0;kein Schnee;5;viel feuchter als Mittel;3;Mittel;5;viel waermer als Mittel;0;7;Samstag
2014-09-21;1541;0;0;0;3;Herbst;38;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;1;1;Sonntag
2014-09-22;8440;0;0;0;3;Herbst;39;0;kein Schnee;4;feuchter als Mittel;3;Mittel;1;viel kaelter als Mittel;0;2;Montag
2014-09-23;6679;0;0;0;3;Herbst;39;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;1;viel kaelter als Mittel;0;3;Dienstag
2014-09-24;6520;0;0;0;3;Herbst;39;0;kein Schnee;4;feuchter als Mittel;3;Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2014-09-25;6617;0;0;0;3;Herbst;39;0;kein Schnee;4;feuchter als Mittel;3;Mittel;1;viel kaelter als Mittel;0;5;Donnerstag
2014-09-26;9107;0;0;0;3;Herbst;39;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;1;viel kaelter als Mittel;0;6;Freitag
2014-09-27;11690;0;0;0;3;Herbst;39;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;3;Mittel;0;7;Samstag
2014-09-28;1541;0;0;0;3;Herbst;39;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;2;kaelter als Mittel;1;1;Sonntag
2014-09-29;8386;0;0;0;3;Herbst;40;0;kein Schnee;4;feuchter als Mittel;3;Mittel;4;waermer als Mittel;0;2;Montag
2014-09-30;16972;1;0;0;3;Herbst;40;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;3;Dienstag
2014-10-01;16055;1;0;0;3;Herbst;40;0;kein Schnee;5;viel feuchter als Mittel;3;Mittel;5;viel waermer als Mittel;0;4;Mittwoch
2014-10-02;14291;1;0;0;3;Herbst;40;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;5;Donnerstag
2014-10-03;18756;1;0;0;3;Herbst;40;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;5;viel waermer als Mittel;0;6;Freitag
2014-10-04;21717;1;0;0;3;Herbst;40;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;4;waermer als Mittel;0;7;Samstag
2014-10-05;2133;1;0;0;3;Herbst;40;0;kein Schnee;5;viel feuchter als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;1;1;Sonntag
2014-10-06;15442;1;0;0;3;Herbst;41;0;kein Schnee;3;Mittel;4;mehr als Mittel;4;waermer als Mittel;0;2;Montag
2014-10-07;7352;0;0;0;3;Herbst;41;0;kein Schnee;5;viel feuchter als Mittel;2;weniger als Mittel;5;viel waermer als Mittel;0;3;Dienstag
2014-10-08;6475;0;0;0;3;Herbst;41;0;kein Schnee;4;feuchter als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;4;Mittwoch
2014-10-09;5704;0;0;0;3;Herbst;41;0;kein Schnee;3;Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;5;Donnerstag
2014-10-10;7802;0;0;0;3;Herbst;41;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;5;viel waermer als Mittel;0;6;Freitag
2014-10-11;10831;0;0;0;3;Herbst;41;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;5;viel waermer als Mittel;0;7;Samstag
2014-10-12;1572;0;0;0;3;Herbst;41;0;kein Schnee;3;Mittel;3;Mittel;5;viel waermer als Mittel;1;1;Sonntag
2014-10-13;7217;0;0;0;3;Herbst;42;0;kein Schnee;5;viel feuchter als Mittel;2;weniger als Mittel;4;waermer als Mittel;0;2;Montag
2014-10-14;5958;0;0;0;3;Herbst;42;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;4;waermer als Mittel;0;3;Dienstag
2014-10-15;6252;0;0;0;3;Herbst;42;0;kein Schnee;4;feuchter als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;4;Mittwoch
2014-10-16;5881;0;0;0;3;Herbst;42;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;5;viel waermer als Mittel;0;5;Donnerstag
2014-10-17;8193;0;0;0;3;Herbst;42;0;kein Schnee;4;feuchter als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;6;Freitag
2014-10-18;11606;0;0;0;3;Herbst;42;0;kein Schnee;3;Mittel;5;viel mehr als Mittel;4;waermer als Mittel;0;7;Samstag
2014-10-19;1577;0;0;0;3;Herbst;42;0;kein Schnee;3;Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;1;1;Sonntag
2014-10-20;8965;0;0;0;3;Herbst;43;0;kein Schnee;5;viel feuchter als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;2;Montag
2014-10-21;7219;0;0;0;3;Herbst;43;0;kein Schnee;5;viel feuchter als Mittel;3;Mittel;5;viel waermer als Mittel;0;3;Dienstag
2014-10-22;6854;0;0;0;3;Herbst;43;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2014-10-23;6727;0;0;0;3;Herbst;43;0;kein Schnee;3;Mittel;2;weniger als Mittel;2;kaelter als Mittel;0;5;Donnerstag
2014-10-24;9845;0;0;0;3;Herbst;43;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;1;viel kaelter als Mittel;0;6;Freitag
2014-10-25;12413;0;0;0;3;Herbst;43;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;2;kaelter als Mittel;0;7;Samstag
2014-10-26;1488;0;0;0;3;Herbst;43;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;3;Mittel;1;1;Sonntag
2014-10-27;5926;0;0;0;3;Herbst;44;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;2;Montag
2014-10-28;5093;0;0;0;3;Herbst;44;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;2;kaelter als Mittel;0;3;Dienstag
2014-10-29;5425;0;0;0;3;Herbst;44;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;2;kaelter als Mittel;0;4;Mittwoch
2014-10-30;5686;0;0;0;3;Herbst;44;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;2;kaelter als Mittel;0;5;Donnerstag
2014-10-31;8586;0;0;0;3;Herbst;44;0;kein Schnee;3;Mittel;4;mehr als Mittel;2;kaelter als Mittel;0;6;Freitag
2014-11-01;10625;0;0;0;3;Herbst;44;0;kein Schnee;3;Mittel;4;mehr als Mittel;4;waermer als Mittel;0;7;Samstag
2014-11-02;1262;0;0;0;3;Herbst;44;0;kein Schnee;3;Mittel;5;viel mehr als Mittel;4;waermer als Mittel;1;1;Sonntag
2014-11-03;6882;0;0;0;3;Herbst;45;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;4;waermer als Mittel;0;2;Montag
2014-11-04;5761;0;0;0;3;Herbst;45;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;4;waermer als Mittel;0;3;Dienstag
2014-11-05;5325;0;0;0;3;Herbst;45;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;3;Mittel;0;4;Mittwoch
2014-11-06;5557;0;0;0;3;Herbst;45;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;5;Donnerstag
2014-11-07;8144;0;0;0;3;Herbst;45;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;4;waermer als Mittel;0;6;Freitag
2014-11-08;10345;0;0;0;3;Herbst;45;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;3;Mittel;0;7;Samstag
2014-11-09;1307;0;0;0;3;Herbst;45;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;2;kaelter als Mittel;1;1;Sonntag
2014-11-10;6651;0;0;0;3;Herbst;46;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;3;Mittel;0;2;Montag
2014-11-11;5630;0;0;0;3;Herbst;46;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;3;Mittel;0;3;Dienstag
2014-11-12;5513;0;0;0;3;Herbst;46;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;4;Mittwoch
2014-11-13;6058;0;0;0;3;Herbst;46;0;kein Schnee;4;feuchter als Mittel;3;Mittel;5;viel waermer als Mittel;0;5;Donnerstag
2014-11-14;8576;0;0;0;3;Herbst;46;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;4;waermer als Mittel;0;6;Freitag
2014-11-15;10918;0;0;0;3;Herbst;46;0;kein Schnee;5;viel feuchter als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;7;Samstag
2014-11-16;1252;0;0;0;3;Herbst;46;0;kein Schnee;4;feuchter als Mittel;4;mehr als Mittel;4;waermer als Mittel;1;1;Sonntag
2014-11-17;6568;0;0;0;3;Herbst;47;0;kein Schnee;4;feuchter als Mittel;3;Mittel;3;Mittel;0;2;Montag
2014-11-18;5647;0;0;0;3;Herbst;47;0;kein Schnee;4;feuchter als Mittel;4;mehr als Mittel;4;waermer als Mittel;0;3;Dienstag
2014-11-19;5133;0;0;0;3;Herbst;47;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;3;Mittel;0;4;Mittwoch
2014-11-20;5389;0;0;0;3;Herbst;47;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;5;Donnerstag
2014-11-21;8109;0;0;0;3;Herbst;47;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;3;Mittel;0;6;Freitag
2014-11-22;10816;0;0;0;3;Herbst;47;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;7;Samstag
2014-11-23;1288;0;0;0;3;Herbst;47;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;1;1;Sonntag
2014-11-24;7121;0;0;0;3;Herbst;48;0;kein Schnee;3;Mittel;4;mehr als Mittel;3;Mittel;0;2;Montag
2014-11-25;6111;0;0;0;3;Herbst;48;0;kein Schnee;3;Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;3;Dienstag
2014-11-26;6271;0;0;0;3;Herbst;48;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;4;Mittwoch
2014-11-27;5864;0;0;0;3;Herbst;48;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;5;Donnerstag
2014-11-28;7970;0;0;0;3;Herbst;48;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;3;Mittel;0;6;Freitag
2014-11-29;10472;0;0;0;3;Herbst;48;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;7;Samstag
2014-11-30;1240;0;0;0;3;Herbst;48;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;1;1;Sonntag
2014-12-01;7001;0;0;0;4;Winter;49;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;2;Montag
2014-12-02;17165;1;0;0;4;Winter;49;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;3;Dienstag
2014-12-03;14426;1;0;0;4;Winter;49;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;4;Mittwoch
2014-12-04;13325;1;0;0;4;Winter;49;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;5;Donnerstag
2014-12-05;18135;1;0;0;4;Winter;49;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;6;Freitag
2014-12-06;21694;1;0;0;4;Winter;49;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;7;Samstag
2014-12-07;2244;1;0;0;4;Winter;49;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;1;1;Sonntag
2014-12-08;14523;1;0;0;4;Winter;50;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;2;Montag
2014-12-09;6071;0;0;0;4;Winter;50;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;3;Mittel;0;3;Dienstag
2014-12-10;5859;0;0;0;4;Winter;50;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;3;Mittel;0;4;Mittwoch
2014-12-11;5565;0;0;0;4;Winter;50;0;kein Schnee;4;feuchter als Mittel;3;Mittel;5;viel waermer als Mittel;0;5;Donnerstag
2014-12-12;7664;0;0;0;4;Winter;50;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;6;Freitag
2014-12-13;11384;0;0;0;4;Winter;50;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;7;Samstag
2014-12-14;1424;0;0;0;4;Winter;50;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;5;viel waermer als Mittel;1;1;Sonntag
2014-12-15;6950;0;0;0;4;Winter;51;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;5;viel waermer als Mittel;0;2;Montag
2014-12-16;14035;1;0;0;4;Winter;51;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;5;viel waermer als Mittel;0;3;Dienstag
2014-12-17;12435;1;0;0;4;Winter;51;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;4;Mittwoch
2014-12-18;12376;1;0;0;4;Winter;51;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;5;viel waermer als Mittel;0;5;Donnerstag
2014-12-19;16184;1;0;0;4;Winter;51;0;kein Schnee;5;viel feuchter als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;6;Freitag
2014-12-20;19823;1;0;0;4;Winter;51;0;kein Schnee;4;feuchter als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;7;Samstag
2014-12-21;3356;1;0;0;4;Winter;51;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;4;waermer als Mittel;1;1;Sonntag
2014-12-22;14689;1;0;0;4;Winter;52;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;3;Mittel;0;2;Montag
2014-12-23;19144;1;0;0;4;Winter;52;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;3;Mittel;0;3;Dienstag
2014-12-24;16525;1;0;1;4;Winter;52;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;4;waermer als Mittel;1;4;Mittwoch
2014-12-25;1025;1;0;1;4;Winter;52;0;kein Schnee;5;viel feuchter als Mittel;3;Mittel;4;waermer als Mittel;1;5;Donnerstag
2014-12-26;1969;1;0;1;4;Winter;52;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;3;Mittel;1;6;Freitag
2014-12-27;15062;1;0;0;4;Winter;52;2;mehr als 1 cm Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;7;Samstag
2014-12-28;2062;1;0;0;4;Winter;52;2;mehr als 1 cm Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;1;1;Sonntag
2014-12-29;12352;1;0;0;4;Winter;1;2;mehr als 1 cm Schnee;4;feuchter als Mittel;3;Mittel;1;viel kaelter als Mittel;0;2;Montag
2014-12-30;8949;0;0;0;4;Winter;1;2;mehr als 1 cm Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;3;Dienstag
2014-12-31;9880;0;0;1;4;Winter;1;2;mehr als 1 cm Schnee;1;viel trockener als Mittel;4;mehr als Mittel;1;viel kaelter als Mittel;1;4;Mittwoch
2015-01-01;832;0;0;1;4;Winter;1;2;mehr als 1 cm Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;1;5;Donnerstag
2015-01-02;5287;0;1;0;4;Winter;1;2;mehr als 1 cm Schnee;3;Mittel;4;mehr als Mittel;1;viel kaelter als Mittel;0;6;Freitag
2015-01-03;11412;0;0;0;4;Winter;1;2;mehr als 1 cm Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;7;Samstag
2015-01-04;1662;0;0;0;4;Winter;1;0;kein Schnee;5;viel feuchter als Mittel;4;mehr als Mittel;3;Mittel;1;1;Sonntag
2015-01-05;8888;0;0;0;4;Winter;2;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;1;viel kaelter als Mittel;0;2;Montag
2015-01-06;6733;0;0;0;4;Winter;2;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;1;viel kaelter als Mittel;0;3;Dienstag
2015-01-07;7168;0;0;0;4;Winter;2;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;2;kaelter als Mittel;0;4;Mittwoch
2015-01-08;7274;0;0;0;4;Winter;2;0;kein Schnee;4;feuchter als Mittel;3;Mittel;4;waermer als Mittel;0;5;Donnerstag
2015-01-09;10640;0;0;0;4;Winter;2;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;5;viel waermer als Mittel;0;6;Freitag
2015-01-10;13604;0;0;0;4;Winter;2;0;kein Schnee;3;Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;7;Samstag
2015-01-11;1475;0;0;0;4;Winter;2;0;kein Schnee;5;viel feuchter als Mittel;3;Mittel;5;viel waermer als Mittel;1;1;Sonntag
2015-01-12;7970;0;0;0;4;Winter;3;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;3;Mittel;0;2;Montag
2015-01-13;7318;0;0;0;4;Winter;3;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;3;Dienstag
2015-01-14;7718;0;0;0;4;Winter;3;0;kein Schnee;5;viel feuchter als Mittel;3;Mittel;5;viel waermer als Mittel;0;4;Mittwoch
2015-01-15;7525;0;0;0;4;Winter;3;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;4;waermer als Mittel;0;5;Donnerstag
2015-01-16;10453;0;0;0;4;Winter;3;0;kein Schnee;3;Mittel;3;Mittel;4;waermer als Mittel;0;6;Freitag
2015-01-17;12911;0;0;0;4;Winter;3;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;7;Samstag
2015-01-18;1407;0;0;0;4;Winter;3;2;mehr als 1 cm Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;1;1;Sonntag
2015-01-19;7130;0;0;0;4;Winter;4;1;weniger als 1 cm Schnee;3;Mittel;3;Mittel;2;kaelter als Mittel;0;2;Montag
2015-01-20;6237;0;0;0;4;Winter;4;2;mehr als 1 cm Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;3;Dienstag
2015-01-21;6585;0;0;0;4;Winter;4;1;weniger als 1 cm Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;4;Mittwoch
2015-01-22;6459;0;0;0;4;Winter;4;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;5;Donnerstag
2015-01-23;9845;0;0;0;4;Winter;4;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;6;Freitag
2015-01-24;14065;0;0;0;4;Winter;4;0;kein Schnee;3;Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;7;Samstag
2015-01-25;1611;0;0;0;4;Winter;4;2;mehr als 1 cm Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;1;1;Sonntag
2015-01-26;8746;0;0;0;4;Winter;5;2;mehr als 1 cm Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;2;Montag
2015-01-27;19620;1;0;0;4;Winter;5;2;mehr als 1 cm Schnee;3;Mittel;4;mehr als Mittel;2;kaelter als Mittel;0;3;Dienstag
